order_id,customer_id,order_purchase_timestamp,order_estimated_delivery_date,customer_unique_id,customer_city,customer_state,product_id,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_id,seller_city,seller_state,price,freight_value,qty,total_amount
0fe61eaf67314ed2f6b045d2365bba42,b0d7145ee05b66d363b3969d882dfce0,1/11/2018 22:51,1/26/2018 0:00,2e941e4b7eb84a81f26149b0d70a6722,rio de janeiro,RJ,5c9f86c0e642b62c2100fd8d26f38771,37,580,2,3717,40,40,45,2aa3443d7bf9d9bb11133f420d75e083,rio de janeiro,RJ,69.9,7.94,1,69.9
170dcd772ea4f51c3a859f9beef5d297,49173fd28a263996bc1d69b301aad528,9/4/2017 20:39,9/26/2017 0:00,0f706c0bd2502557acaa2f94d01a0d23,aparecida de goiania,GO,f1c7f353075ce59d8a6f3cf58f419c9c,56,162,5,9750,35,12,30,37be5a7c751166fbc5f8ccba4119e043,sao paulo,SP,189.9,22.17,1,189.9
164e64521973407e1e6e44d1e2262176,3fb036e3e6bd42588cf0490ee88dfff0,2/23/2018 5:23,3/16/2018 0:00,a39008b7ad3b4b21ec43f65f9517c6b3,barra mansa,RJ,362b773250263786dd58670d2df42c3b,51,2526,1,200,16,16,11,4c2b230173bb36f9b240f2b8ac11786e,sao paulo,SP,59.9,15.17,1,59.9
164e64521973407e1e6e44d1e2262176,3fb036e3e6bd42588cf0490ee88dfff0,2/23/2018 5:23,3/16/2018 0:00,a39008b7ad3b4b21ec43f65f9517c6b3,barra mansa,RJ,362b773250263786dd58670d2df42c3b,51,2526,1,200,16,16,11,4c2b230173bb36f9b240f2b8ac11786e,sao paulo,SP,59.9,15.17,2,119.8
12fa50e9b3497a5f841d7d38ca388d76,6f6e6dbb9f7ed1d2df0645ada4f39565,6/28/2017 20:40,7/18/2017 0:00,7a1e2d8f00a9a9bc9941c2798fd1d3d8,bauru,SP,531caee8b7069e4b692eddf59ff98eac,63,1541,4,2700,40,16,40,c273175f7c6c80fb02f051e2fc6d0d72,sao paulo,SP,139.99,16.61,1,139.99
0bd8de09c6bb3ea2457b00aef3b682d1,54a70f1262862600d627f401a9f9e072,5/10/2018 1:53,5/30/2018 0:00,64b9eaea8486b5e6714af99547de69cf,sao paulo,SP,d487d19bd9ea9420465fc556ce17ef4e,52,126,2,1300,50,5,50,7ad32824caee82087b3e2e5f33b1bf32,ibitinga,SP,65,12.89,1,65
0758eac62489b47a99c64b7d67c5ff18,ef75d5dbdc414838beb621629a99bad2,12/9/2017 21:05,1/11/2018 0:00,b1a6621008f2bb41784232794e2ef0a3,castilho,SP,b9023d686fca0dca3ac844814e92e92b,46,2305,1,200,26,7,16,8b321bb669392f5163d04c59e235e066,sao paulo,SP,21.9,18.47,1,21.9
0758eac62489b47a99c64b7d67c5ff18,ef75d5dbdc414838beb621629a99bad2,12/9/2017 21:05,1/11/2018 0:00,b1a6621008f2bb41784232794e2ef0a3,castilho,SP,b9023d686fca0dca3ac844814e92e92b,46,2305,1,200,26,7,16,8b321bb669392f5163d04c59e235e066,sao paulo,SP,21.9,18.47,2,43.8
03c939fd7fd3b38f8485a0f95798f1f6,2a35ad9f439dfc62d35a0202e71d6c66,2/25/2018 21:01,4/2/2018 0:00,25f3cf83109f636d52d288fa4e797111,rio de janeiro,RJ,ab5da1daa941470d14366f4e76a99dd2,57,953,3,100,30,10,15,d91fb3b7d041e83b64a00a3edfb37e4f,praia grande,SP,26,16.11,1,26
151bc75d5cb7b7cf250eee3e3277dead,5201af6599e76f445ebcb42b7e7dc469,10/15/2017 11:34,11/7/2017 0:00,825cc36c0efad99b50473d8d29e9e33b,nova era,MG,66a0a6e02b7f543e5b021ce361f267d4,45,798,1,1500,50,40,30,7a67c85e85bb2ce8582c35f2203ad736,sao paulo,SP,119.99,18.09,1,119.99
084051935208c688c8cd5fae3d15810d,e7f806cb2cffddb308ed9bfd6bf5c5fd,2/24/2017 15:46,3/27/2017 0:00,37cc3e75e39bb11d75a1982ac0d07c17,porto seguro,BA,89db899bdb35ae40d0901e38f21d2ede,46,458,1,2200,16,2,11,2a1348e9addc1af5aaa619b1a3679d6b,belo horizonte,MG,44.9,17.78,1,44.9
05369626de3379a1a26fa24e22048214,d5f6259a2f0fa2907ce0d47876f0852f,5/10/2018 11:18,6/14/2018 0:00,6de06281a46d0d459dbe284683e0134c,rio de janeiro,RJ,8fdce6f1db3b75b035989f673164487e,54,524,1,900,16,16,16,1900267e848ceeba8fa32d80c1a5f5a8,ibitinga,SP,95,3.44,1,95
05f44408d29a64126c4abc87d2b2b038,99fa743eb87a62c121f007fc25e469d4,8/10/2018 9:00,8/21/2018 0:00,a3e58f1846d3f558c6b4905c9af4b030,araras,SP,12b5c5d13512ad7cae70181fc503f42e,51,2651,4,300,16,11,11,1d4587203296c8f4ad134dc286fa6db0,sao paulo,SP,95.9,7.93,1,95.9
09c6ca023de352874ee4fda218d19a81,7d9da42e2199a286266a8084af43ba85,5/28/2018 21:25,6/29/2018 0:00,88047d4db0593446a2c4cb780d3378e6,tanabi,SP,14d617ec6c1f7a295007b14080e84a97,58,934,1,500,16,28,11,acadd4d36859671cb635527c6c977533,santa rosa de viterbo,SP,44,12.79,1,44
1ecfa320a6763da8b71ad1fbd4df6550,de265a335eb5862b07ad34e7511e6a7e,7/31/2018 16:48,8/13/2018 0:00,79a34be4a92fc400b28527551f595339,goiania,GO,1078e04ece7f1498a5ea393bf9c4eb98,41,261,1,1000,28,8,37,7040e82f899a04d1b434b795a43b4617,sao paulo,SP,24.9,17.97,1,24.9
0a10c45a73c3213a1499c3989973849b,7d8983250c2d0a3ee2e1deeb1bfd9523,1/15/2018 23:47,1/30/2018 0:00,bef011642da0e7fe4c7c73a939dd3cd6,guarulhos,SP,42a2bd596fda1baef5719cb74f73030c,60,188,1,1300,44,2,35,da8622b14eb17ae2831f4ac5b9dab84a,piracicaba,SP,89.9,12.33,1,89.9
21b040554a153e4deafd3f3faf6e9b60,b14eceec27bb314c39a1acf0b6440433,3/5/2018 19:16,3/26/2018 0:00,10810e1502919643ac84fcc65284fb43,sao luis,MA,a5e74dc2d01e8b9df1590c7160358273,50,226,6,7250,45,19,45,59b22a78efb79a4797979612b885db36,uberlandia,MG,119,102.47,1,119
1eccd8d84c7f560cd79c788b091d42a7,6069f4c02e379b61ef014ef0b2fa3b26,6/11/2017 15:11,7/3/2017 0:00,90422f757609ade507467f9175567361,campinas,SP,7b07e5afce1bb1e6fa3ffcdc718d7e69,34,1006,2,175,17,9,15,70a12e78e608ac31179aea7f8422044b,jacarei,SP,45,11.85,1,45
0847e79b172a265faa7bd23222c56222,1bef529baa69f231b14112176ea31608,6/14/2018 20:48,7/26/2018 0:00,53ceaeb850613543ea23122fc510141b,rio de janeiro,RJ,1ad3f793ff482f29c15596c3bc596812,40,94,5,300,16,5,20,b499c00f28f4b7069ff6550af8c1348a,limeira,SP,44.99,18.45,1,44.99
03a77816f8b67ef237ecca2c772c4851,d8c87ef39b9996034c86991b5cb7f20d,5/30/2018 21:48,7/5/2018 0:00,822f8a40329301cf7d1bca84bb58d67f,caxias do sul,RS,0657f64d203d600602279807d6cb1dd8,38,554,1,1600,35,11,17,4f0d637c1197fd65405ebd755ac9f86b,taboao da serra,SP,89.9,19.6,1,89.9
0361f3d4648b016237d77833005e4cfc,65b9e6171c6a2d994dcb5a6305317066,11/6/2017 12:34,11/28/2017 0:00,bc7b9e0d078c0c01f622b38cfcd7ee9c,campos dos goytacazes,RJ,dc48030c42aec9ae7ec9757387ba4250,55,490,2,300,16,11,11,fa1c13f2614d7b5c4749cbc52fecda94,sumare,SP,168.8,15.93,1,168.8
1d88068495a8986f241f769664ac98de,31efef58795097e1299b55a30bb57f45,7/28/2018 9:29,8/21/2018 0:00,00196c4c9a3af7dd2ad10eade69c926f,vinhedo,SP,18b0e642cbae7251e60a64aa07dd9eb9,24,718,2,200,41,2,29,85d9eb9ddc5d00ca9336a2219c97bb13,belo horizonte,MG,22.32,15.26,1,22.32
1801ac1e33ecd0aaf015d7b7c0e70204,82161fa730414d7236334ed880197d6b,7/29/2018 8:05,8/9/2018 0:00,c980aa5650bb3185c61950ac9099190d,sao paulo,SP,3d250bb3d2b89c9bea15327aed52d8ca,55,898,1,275,16,14,16,094ced053e257ae8cae57205592d6712,ribeirao preto,SP,44.9,12.97,1,44.9
1bae3477022e0394ab9af1d25a242fd0,c168abb9077b7821adae01dc1f0886c5,12/18/2017 8:52,1/18/2018 0:00,5ad58a4e6a1a656b6bed070cadbaa003,santa barbara,MG,fb55982be901439613a95940feefd9ee,52,211,2,7000,60,20,30,3d871de0142ce09b7081e2b9d1733cb1,campo limpo paulista,SP,79,17.8,1,79
012bea13f9a355c983efb59a3f23583a,71cd7e5e11ae80ed42c6c57ff51a347d,11/24/2017 16:17,12/27/2017 0:00,26f8790baee110479bb7cb362e16134a,sao vendelino,RS,0ce1e35bdc6af7e582e7ef9363e29b5b,57,607,1,100,16,11,9,db4350fd57ae30082dec7acbaacc17f9,sao paulo,SP,21.99,15.1,1,21.99
019886de8f385a39b75bedbb726fd4ef,8cf88d7ba142365ef2ca619ef06f9a0f,2/10/2018 12:52,3/14/2018 0:00,d29ede26cd3e2817b314005a88bd28a8,campo grande,MS,e9a69340883a438c3f91739d14d3a56d,60,1912,5,3000,33,12,34,1b4c3a6f53068f0b6944d2d005c9fc89,sao ludgero,SC,159.9,28.5,1,159.9
019ccfeea1ea9afbebdad57d65f2e36f,7b46de2ef0b70225f5ead1ebcb2954ac,11/27/2017 15:31,12/20/2017 0:00,53d1cdbad1f545453eb373aa2d834609,rio claro,RJ,ead9ade61e81ab9e26d83640c3164e76,55,487,3,550,17,9,27,4bf2f4ee540798a61f9636d12cd9cc80,assis,SP,152,15.81,1,152
1d54db601b417ccdfd3b7071955e6cc7,7e7d2271d6f55b03b0bd4615c5f2de6e,4/27/2018 5:57,5/15/2018 0:00,bbeb907759ef5fc169099af3c88d535d,gaspar,SC,6e729bd456c54469a9af4c8774f1eab7,45,2121,1,6050,18,39,31,039e6ad9dae79614493083e241147386,sao paulo,SP,3105,104.72,1,3105
00f2c876aa08fbba04199823952e96c1,eb4fea182012be623175b35ee37dfe50,4/6/2017 10:21,5/9/2017 0:00,9ad4f9335cac4ef80ebf85ce93dee011,rio de janeiro,RJ,b18fa799c2e098abdceb194c359938f6,56,398,1,1450,30,30,30,53e4c6e0f4312d4d2107a8c9cddf45cd,pedreira,SP,69,17.22,1,69
027b81ccdf72434e7346aafdf630ff31,996b18b4ff1e2f7cc85722ef402d1a23,7/13/2018 9:02,8/20/2018 0:00,50873ba9117e821aea862ced823f2653,rio de janeiro,RJ,d285360f29ac7fd97640bf0baef03de0,46,501,4,363,18,13,13,2eb70248d66e0e3ef83659f71b244378,campinas,SP,154.91,16.18,1,154.91
0874cc8e3901cd3d61e47bd8041c2e8d,bff79ac2dd5a3735291910b86f6de25e,8/18/2017 18:55,9/20/2017 0:00,bcbcdf6a5c1d0080b661d12b5f09729d,bom jesus do itabapoana,RJ,3b4d34dcf6c8a7fd6733db2a5fadf5e5,43,491,2,1200,16,50,16,6fd52c528dcb38be2eea044946b811f8,sao paulo,SP,198.89,18.64,1,198.89
0098dbda25722a3f019fe252a0cd10b3,6ecb390e8056057a25a1b49c37206958,9/19/2017 18:05,10/11/2017 0:00,8c81d87b1a876ac44f968c7f112501f5,sao joao d'alianca,GO,568ba441f7f464dc73d23a91cf8ca671,49,271,1,2200,40,15,27,cca3071e3e9bb7d12640c9fbe2301306,ibitinga,SP,143.54,21.49,1,143.54
16aa7d10b833ccd4307a1159ba08d071,c778263f217df8f1d3fa3aaf86a45a14,3/24/2018 6:41,5/25/2018 0:00,100a1a0fe9f738719f7b63e3eadf5ebe,rondon do para,PA,fe61253e50ad6ee9f1d180da22ce5eef,54,2711,5,1050,18,22,20,39d54ff918774174706fb065d7f9dc07,sao paulo,SP,99,17.26,2,198
16aa7d10b833ccd4307a1159ba08d071,c778263f217df8f1d3fa3aaf86a45a14,3/24/2018 6:41,5/25/2018 0:00,100a1a0fe9f738719f7b63e3eadf5ebe,rondon do para,PA,fe61253e50ad6ee9f1d180da22ce5eef,54,2711,5,1050,18,22,20,39d54ff918774174706fb065d7f9dc07,sao paulo,SP,99,17.26,3,297
01a26a995dcef1d58bdee5b8862c7a02,4f36ee71cd2eb2ba9c1eb02b36baa34b,9/15/2017 20:36,10/3/2017 0:00,a967a2aed325ac121484ed757da16f58,alcobaca,BA,431d674f9a4fbd0957ecf6ba3fcb6899,56,1892,4,450,17,3,11,53243585a1d6dc2643021fd1853d8905,lauro de freitas,BA,299.99,14.35,1,299.99
0acfe927eda045512670dbbf763b330a,c56ac9e8772a402f6a167237b0c13f28,4/21/2018 15:10,5/17/2018 0:00,86c8e33d547eea8ff5008a3a65a4aba2,presidente prudente,SP,5f2641478d7b5ffbfcf1f2b5cdff4709,60,1713,3,1950,102,8,11,b33aaadd1a8891d2dfef0c4c3bdf0371,limeira,SP,100,14.79,1,100
023af4b88d12c9f3f56bcb55da0450c5,96b3ea36ae6536e8d46ac247b72b9364,12/9/2017 17:31,1/9/2018 0:00,1ac1c20d54ae0a375b77d6841663762a,resende,RJ,fb55982be901439613a95940feefd9ee,52,211,2,7000,60,20,30,3d871de0142ce09b7081e2b9d1733cb1,campo limpo paulista,SP,79,32.49,1,79
02119fc90b970a6b0f5f554659843ab4,247eb12909a8db3cc579b1260c3061e6,6/28/2017 12:47,8/1/2017 0:00,ceb4a58a238175053bbbf54ca503de8c,sao paulo,SP,99aa268744e2967e0ed6d3b22a38eff2,48,1700,2,750,59,14,12,52562a9f449c3dc3d53f5f5b9ed74903,parnamirim,RN,84.9,27.44,1,84.9
2353193a857232c5eb9a7604fc505089,1d815f3ad9b2017b6da2c4f1cbb1180b,11/28/2017 18:51,12/21/2017 0:00,9739e5179f34b3e3ad589f4b4694ed76,cachoeiro de itapemirim,ES,3225c54bb2785c33f49f50398fcdb88c,47,547,1,269,17,11,13,4869f7a5dfa277a7dca6462dcf3b52b2,guariba,SP,274.9,16.67,1,274.9
004157daafa0bc8672e01f00e4f0c04f,42090a79268b92ced0c591a8e63d57c2,5/21/2017 13:13,6/26/2017 0:00,e7aa5a5869f3e9d7d04fd3aa5f90631f,fortaleza,CE,8b5632d7a4f86bd2f1331355305427e6,37,273,1,2850,50,50,16,624f4ece8da4aafb77699233d480f8ef,sao paulo,SP,189,33.91,1,189
118045506e1c1dda060171af43fe11b4,638c6674418fc58283a73c078bcb076f,3/8/2018 19:06,4/4/2018 0:00,5a494c648fde2d1ec4eb614274ea7159,irece,BA,2c4930c4b284c7b99db2a4c52071a45e,55,264,1,9050,35,30,35,2a261b5b644fa05f4f2700eb93544f2c,porto ferreira,SP,45,27.08,1,45
118045506e1c1dda060171af43fe11b4,638c6674418fc58283a73c078bcb076f,3/8/2018 19:06,4/4/2018 0:00,5a494c648fde2d1ec4eb614274ea7159,irece,BA,2c4930c4b284c7b99db2a4c52071a45e,55,264,1,9050,35,30,35,2a261b5b644fa05f4f2700eb93544f2c,porto ferreira,SP,45,27.08,2,90
118045506e1c1dda060171af43fe11b4,638c6674418fc58283a73c078bcb076f,3/8/2018 19:06,4/4/2018 0:00,5a494c648fde2d1ec4eb614274ea7159,irece,BA,2c4930c4b284c7b99db2a4c52071a45e,55,264,1,9050,35,30,35,2a261b5b644fa05f4f2700eb93544f2c,porto ferreira,SP,45,27.08,3,135
118045506e1c1dda060171af43fe11b4,638c6674418fc58283a73c078bcb076f,3/8/2018 19:06,4/4/2018 0:00,5a494c648fde2d1ec4eb614274ea7159,irece,BA,2c4930c4b284c7b99db2a4c52071a45e,55,264,1,9050,35,30,35,2a261b5b644fa05f4f2700eb93544f2c,porto ferreira,SP,45,27.08,4,180
118045506e1c1dda060171af43fe11b4,638c6674418fc58283a73c078bcb076f,3/8/2018 19:06,4/4/2018 0:00,5a494c648fde2d1ec4eb614274ea7159,irece,BA,2c4930c4b284c7b99db2a4c52071a45e,55,264,1,9050,35,30,35,2a261b5b644fa05f4f2700eb93544f2c,porto ferreira,SP,45,27.08,5,225
15f90e8c1633db2288d96c9338c302b6,4f22f1b3c2bf5957b9bc6465b4902444,3/19/2018 22:16,4/11/2018 0:00,caae2b67797a5a9d6a8eaeed898ccd9e,santa luzia,MG,cb8209d6b80bfeffaef2d1f694aa93a9,56,870,2,1000,30,15,32,6d66611d7c44cc30ce351abc49a68421,sao paulo,SP,39.9,17.93,1,39.9
161328407c259af79c57891e951b3406,8e16fe9323b398f9c1c304bf40f116c5,2/13/2017 10:55,3/14/2017 0:00,9b03906fb8ff18fa273769658899de5d,rio de janeiro,RJ,3a98bcea866c31f53b35a41d3822f908,46,378,1,100,18,3,12,2138ccb85b11a4ec1e37afbd1c8eda1f,sao paulo,SP,18.99,14.11,1,18.99
00946f674d880be1f188abc10ad7cf46,9583b047c90d4aa1c5c68b4065ba7f4e,12/9/2017 19:11,1/5/2018 0:00,1d74273c053909be057f50f65b48522f,osasco,SP,9bb2d066e4b33b624cbdfec7d50b3dcb,53,1494,2,900,26,19,23,5cf13accae3222c70a9cac40818ae839,patos de minas,MG,99.9,14.35,2,199.8
0d24d62857c1f2d00801a3512dce5d1f,4eba4e54a08ee98d9031561c10c499c5,7/19/2018 10:49,8/10/2018 0:00,e261dace2d1fe8f854e1597b9e507d31,navirai,MS,054515fd15bc1a2029f10de97ffa9120,50,799,1,150,18,18,18,e9779976487b77c6d4ac45f75ec7afe9,praia grande,SP,43,18.4,1,43
0d24d62857c1f2d00801a3512dce5d1f,4eba4e54a08ee98d9031561c10c499c5,7/19/2018 10:49,8/10/2018 0:00,e261dace2d1fe8f854e1597b9e507d31,navirai,MS,054515fd15bc1a2029f10de97ffa9120,50,799,1,150,18,18,18,e9779976487b77c6d4ac45f75ec7afe9,praia grande,SP,43,18.4,2,86
1fc4c658ba7a1f8edf3492ce534944ee,5299b9f29f522644081a8249407ede3c,8/28/2017 10:29,9/15/2017 0:00,0047f3e16441284d757a8963344f6c59,lencois paulista,SP,e070a61270050c4b1b704300f331cca6,57,558,1,850,30,20,30,66922902710d126a0e7d26b0e3805106,belo horizonte,MG,60,16.18,1,60
2301a0f5629f3d66f880849265f50515,13e330d6fa0e734ffda44f5b5610ed7c,10/4/2017 10:05,10/30/2017 0:00,ccc1b0d223798bd711b0799cbac29d36,araxa,MG,5115d8cd6438c0c4d8abdf38d5d41ebd,46,128,7,350,16,2,20,6560211a19b47992c3666cc44a7e94c0,sao paulo,SP,69,15.23,1,69
22186fa7212dbcf34309042f929b7c00,9ce31d55971db15e0c3f851de4d9fd24,5/14/2018 10:43,6/4/2018 0:00,463d3789e69318871004f0aa503a8602,duque de caxias,RJ,d285360f29ac7fd97640bf0baef03de0,46,501,4,363,18,13,13,d650b663c3b5f6fb392b6326366efa9a,cotia,SP,259,16.69,1,259
1fa3133aa187f5523ca99748f5b5578f,6eb2a1fc81674d4d2877d51a498375e1,6/1/2017 19:08,6/14/2017 0:00,19637bd7c7c8c0b7023d9f668928e761,sao paulo,SP,1b97621fc0e6ac58cfb272d5ccf8c15b,55,1241,2,1000,16,2,11,dc8798cbf453b7e0f98745e396cc5616,sao paulo,SP,24.9,4.67,1,24.9
1e7bb5d072b8543a1c42507c4b5583eb,daac60ed0587e8455cbfa9799d658f27,1/26/2018 16:47,2/9/2018 0:00,7d9d637ca00bcc10eaa49e3483a256ef,sao paulo,SP,537795846d3155fd59b4eb12545b1b2f,54,937,1,50,16,5,11,3c7c4a49ec3c6550809089c6a2ca9370,sao paulo,SP,13.99,7.78,1,13.99
17eba629ec542978d1ea929d473d4f19,9a07fda0035700318ceb77ce80c7e42d,2/4/2017 20:09,3/15/2017 0:00,4626807d07906818ef7f102b1b250691,rio de janeiro,RJ,c5e9693041e519fd6e2ebde0d76cc1ad,39,535,2,14800,60,40,40,4e7c18b98d84e05cbae3ff0ff03846c2,jaboticabal,SP,163.9,43.61,1,163.9
1fb143495c17f9d09e20b8016a8e5430,6f0faf0c625f77d650d4f31b80363617,1/7/2018 10:24,2/7/2018 0:00,73da78eda27f160f2ed111e2916d162d,porto alegre,RS,6f5a84d79bc9f79ecd9095e91fc47a2d,59,261,3,1100,40,2,40,2a7dc43cecabf23403078e2188437d1d,sao paulo,SP,199.9,17.65,1,199.9
08dd806c9344c87a3f061a6540a65041,bfa964abc76d954af38e02158e4c7946,5/22/2018 19:25,6/22/2018 0:00,b0cbcc2012a12e88cec35af43bdf2ffd,curitibanos,SC,89b121bee266dcd25688a1ba72eefb61,54,1169,1,150,16,16,16,2eb70248d66e0e3ef83659f71b244378,campinas,SP,79.9,18.44,1,79.9
08dd806c9344c87a3f061a6540a65041,bfa964abc76d954af38e02158e4c7946,5/22/2018 19:25,6/22/2018 0:00,b0cbcc2012a12e88cec35af43bdf2ffd,curitibanos,SC,89b121bee266dcd25688a1ba72eefb61,54,1169,1,150,16,16,16,2eb70248d66e0e3ef83659f71b244378,campinas,SP,79.9,18.44,2,159.8
22c7d5e040008a3a92511cde8f592f06,cf67eba1075cf29bb068152ac8476d24,4/19/2018 23:11,5/22/2018 0:00,3813b3c3c7ed0f7844199a64298a8adf,sao paulo,SP,ce6f74096c84567f22728c84f3d6e7fc,60,352,2,1300,30,10,30,8160255418d5aaa7dbdc9f4c64ebda44,ibitinga,SP,114.9,20.99,1,114.9
1415b17c0425330751b1b6770dc5db23,a8e569a5a0b98b1e496270dbaae45a27,4/19/2018 14:14,5/9/2018 0:00,f093103a10c06aa1cd7914c7f74af3b2,itapira,SP,4a266296cc64880551c3efad9739fb2e,59,802,2,3750,18,30,27,f5a590cf36251cf1162ea35bef76fe84,sao bernardo do campo,SP,315,20.29,1,315
13f71b34070e465311be5e70a4b726ca,255ff8d111e16367aa2404897e198547,6/9/2018 10:48,6/26/2018 0:00,dc7a877363610dcbf790081ca0c0af14,guarulhos,SP,7dc6f855494bc660c8ff01686446a69f,38,284,1,100,16,6,11,b561927807645834b59ef0d16ba55a24,sao paulo,SP,8.7,7.39,1,8.7
0e6844f9954c0a475641b6490c3f9739,dea5d6374006a4aa182a73371da9f731,6/5/2018 3:52,7/18/2018 0:00,99411da41bbc717063cad61397ddf465,osasco,SP,f35013cb05a9538a4428fa6161b2c96b,60,680,1,1275,19,17,23,609e1a9a6c2539919b8205cf7c4e6ff0,brusque,SC,59.9,19.39,4,239.6
0b4bc06ede46442d11b5b22710cefcf4,fa1925cfe642740f5d758dcd83696629,10/15/2017 21:00,11/14/2017 0:00,778a5135345d4387a2749cd2816ec1c2,ijui,RS,fb55982be901439613a95940feefd9ee,52,211,2,7000,60,20,30,3d871de0142ce09b7081e2b9d1733cb1,campo limpo paulista,SP,79,17.8,1,79
22b1de291afc457a072d35bf6749b18a,3351d390942c5ff630bd5b016a3f9e79,7/27/2018 15:22,8/14/2018 0:00,3f59da3cb710cc2853609980e1b820d3,nilopolis,RJ,ce6f74096c84567f22728c84f3d6e7fc,60,352,2,1300,30,10,30,8160255418d5aaa7dbdc9f4c64ebda44,ibitinga,SP,114.9,23.6,1,114.9
10b7f107ec36cc780f9ef313a337a7bf,9f0ad38f4f1a9d5677c296cfaee107ed,11/10/2017 10:55,12/1/2017 0:00,feae353ea73e765c5a5073dad8915449,sorocaba,SP,0bb9709934061bd3316175ad24d90409,51,1954,3,6400,80,4,55,63b464dbf392c7b80d12d932fa7cafed,sao paulo,SP,179,17.99,1,179
05c5e3014f8ec516123fd4c74f49b051,9378e75380f137233cad33bcc7f0fe0a,12/1/2017 11:14,12/26/2017 0:00,ab2cd5cfd198ddfe26f7d208905daddc,rio de janeiro,RJ,32b4ca7827a47902152f92205f5cab44,27,566,1,300,26,17,20,aa1eb17b9fdf6dfd546e25c45c7b9235,sao paulo,SP,27.99,14.1,1,27.99
04198c2c90b3fcfaec75a836841dafe2,06a2924116558070913fd36d2b01039c,8/19/2018 20:31,9/5/2018 0:00,d8b149991a6cff2088d31b0c3c419670,niteroi,RJ,6c09be1fc42a113b2f3e558d7df2f133,57,1058,2,200,23,7,15,671585f5a2af58b6e276bc01003c0d2b,curitiba,PR,45,17.25,1,45
082d9e610509b115a17045c97c207811,9d4314f6de130876aef05baaa020f0cd,6/8/2018 16:11,7/16/2018 0:00,01e123d7c7cedf12af483fc17258b9ce,bom jesus do itabapoana,RJ,b192be433004cc1f10b467c0e9ea309b,57,977,1,725,25,8,24,de722cd6dad950a92b7d4f82673f8833,recife,PE,197.5,39.43,1,197.5
082d9e610509b115a17045c97c207811,9d4314f6de130876aef05baaa020f0cd,6/8/2018 16:11,7/16/2018 0:00,01e123d7c7cedf12af483fc17258b9ce,bom jesus do itabapoana,RJ,b192be433004cc1f10b467c0e9ea309b,57,977,1,725,25,8,24,de722cd6dad950a92b7d4f82673f8833,recife,PE,197.5,39.43,2,395
082d9e610509b115a17045c97c207811,9d4314f6de130876aef05baaa020f0cd,6/8/2018 16:11,7/16/2018 0:00,01e123d7c7cedf12af483fc17258b9ce,bom jesus do itabapoana,RJ,b192be433004cc1f10b467c0e9ea309b,57,977,1,725,25,8,24,de722cd6dad950a92b7d4f82673f8833,recife,PE,197.5,39.43,3,592.5
082d9e610509b115a17045c97c207811,9d4314f6de130876aef05baaa020f0cd,6/8/2018 16:11,7/16/2018 0:00,01e123d7c7cedf12af483fc17258b9ce,bom jesus do itabapoana,RJ,b192be433004cc1f10b467c0e9ea309b,57,977,1,725,25,8,24,de722cd6dad950a92b7d4f82673f8833,recife,PE,197.5,39.43,4,790
20a2e132c352b08f18529a9478c011c1,a2258343416fd06f65ea824cf277279d,10/9/2017 16:55,10/31/2017 0:00,b0f8b29e1c16a1056056c704ae7a39b7,buritis,MG,407729653f67fdfa6e588c6b0853edd7,56,483,1,100,19,4,11,ef506c96320abeedfb894c34db06f478,sao paulo,SP,25.99,15.1,1,25.99
123a6b2b8763ca40782c8252e63fdbca,2f3d217d111ad7e1c8e3cb02145d7000,5/15/2017 17:13,6/6/2017 0:00,359bacb2b5c52b4287667a7bc6c7bc63,campo mourao,PR,9616caad30917a469d87d2f95cd603cb,52,427,1,717,30,12,18,897060da8b9a21f655304d50fd935913,ribeirao preto,SP,177,17,1,177
177536550949ab384987dfa5e898b1cc,33294108523155692708518bfa1701e0,5/11/2017 20:29,6/13/2017 0:00,9883b261732b8f3e389e6b2e66e3898c,natal,RN,63a6131d519d5b4920f93991d2df0551,57,1348,3,400,19,9,12,744dac408745240a2c2528fb1b6028f3,colombo,PR,145,26.04,1,145
16bf4bebb63fe2842793fa1e3fbb83d9,55c9db9425ab8c9ee904753ebb3e9718,9/26/2017 18:38,10/13/2017 0:00,e1ea7d8ad8c1ff3197216e53eaf035c2,jandira,SP,3b82e71cc658bc6deadebef95075ac55,48,395,1,350,25,5,17,bbad7e518d7af88a0897397ffdca1979,sao paulo,SP,19.9,7.78,1,19.9
04b16351c3a70c83b9f8f1fe295cb450,bf5c3a54675e9a5b3dd58af952adeaff,4/22/2017 14:49,5/15/2017 0:00,dcf2e93c682131bb9b8ba3472d95bed1,ribeirao preto,SP,3718e428a53d75dc322c79a49bdbe3aa,53,1709,1,1538,24,22,19,2dd1fb6f0e42a2243b8a01e40cd41216,curitiba,PR,98.9,15.9,1,98.9
082d1a4833001c9e4d9a97109ea180d6,3bc5243906b84d5c2d343147f0eafbe4,10/18/2017 8:45,11/6/2017 0:00,6858ce30f88a81273fb705a2fcc52aa7,ribeirao preto,SP,c4d513d82ef46690cc4bedd562795aa3,52,983,4,1617,24,27,19,40d54b51e962dbe09cabbcfd33298dee,santo andre,SP,249.9,14.77,1,249.9
